parent,cat,word,word_level,pos
,,管理百科,120,n
,,经济百科,120,n
,,金融百科,120,n
金融百科,categories,权证,119,n
金融百科,categories,国际金融,119,n
,,法律百科,120,n
,,行业百科,120,n
,,综合条目,120,n
国际金融,categories,国际金融图像,118,n
国际金融,word,国际金融,118,n
国际金融,word,埃尤哈模型,118,n
国际金融,word,长期国际资本流动,118,n
国际金融,word,储备进口比率法,118,n
国际金融,word,储备资产差额,118,n
国际金融,word,储备资产收益,118,n
国际金融,word,持有储备的机会成本,118,n
国际金融,word,储备资产增减额,118,n
国际金融,word,短期国际资本流动,118,n
国际金融,word,第八条款国,118,n
国际金融,word,非借入储备,118,n
国际金融,word,国际储备,118,n
国际金融,word,国际结算,118,n
国际金融,word,国际收支,118,n
国际金融,word,国际货币市场,118,n
国际金融,word,国际资本流动,118,n
国际金融,word,国际收支失衡,118,n
国际金融,word,国际金融机构体系,118,n
国际金融,word,国际收支顺差,118,n
国际金融,word,国内结算,118,n
国际金融,word,国际经济援助,118,n
国际金融,word,国际收支平衡,118,n
国际金融,word,固定借贷,118,n
国际金融,word,国家风险,118,n
国际金融,word,国际垄断同盟,118,n
国际金融,word,国际收支统计体系,118,n
国际金融,word,国际收支逆差,118,n
国际金融,word,国际贷记划拨,118,n
国际金融,word,国际金融风险,118,n
国际金融,word,国有化风险,118,n
国际金融,word,国际金融协调,118,n
国际金融,word,国际贷款协定,118,n
国际金融,word,国际收支市场调节机制,118,n
国际金融,word,国际储备多元化,118,n
国际金融,word,国际收支核算,118,n
国际金融,word,国际金融市场融资,118,n
国际金融,word,国家预算资金,118,n
国际金融,word,国际金融关系,118,n
国际金融,word,国际储备体系,118,n
国际金融,word,国际储备管理,118,n
国际金融,word,国际金融创新,118,n
国际金融,word,国际贸易结算,118,n
国际金融,word,国际非贸易结算,118,n
国际金融,word,国际储备需求,118,n
国际金融,word,国际资金流动,118,n
国际金融,word,国际借贷,118,n
国际金融,word,国际金融中心,118,n
国际金融,word,国际收支均衡,118,n
国际金融,word,国际收支调节,118,n
国际金融,word,国际金融制度,118,n
国际金融,word,国际储备结构管理,118,n
国际金融,word,国际储备水平,118,n
国际金融,word,国际储备成本,118,n
国际金融,word,国际储备供给,118,n
国际金融,word,国际收支统计,118,n
国际金融,word,国际收支结构,118,n
国际金融,word,官方储备项目,118,n
国际金融,word,国际收支危机,118,n
国际金融,word,国际储备因素分析法,118,n
国际金融,word,国际信贷合作,118,n
国际金融,word,欧洲货币贷款,118,n
国际金融,word,世界银行贷款,118,n
国际金融,word,国际金融法,118,n
国际金融,word,国际信贷协议,118,n
国际金融,word,国际金融监管,118,n
国际金融,word,国际收支差额论,118,n
国际金融,word,国际结算原则,118,n
国际金融,word,国际结算方式,118,n
国际金融,word,国际储备规模管理,118,n
国际金融,word,国际储备收益,118,n
国际金融,word,国际资本预算,118,n
国际金融,word,金融机构国际化,118,n
国际金融,word,国际资本,118,n
国际金融,word,估值效应,118,n
国际金融,word,汇率预测,118,n
国际金融,word,国际金融体系,118,n
国际金融,word,金融国际化,118,n
国际金融,word,借入储备,118,n
国际金融,word,即期汇率预测法,118,n
国际金融,word,远期汇率预测法,118,n
国际金融,word,借贷资本输出,118,n
国际金融,word,借款总安排,118,n
国际金融,word,金融调节机制,118,n
国际金融,word,借款新安排,118,n
国际金融,word,国际离岸金融中心,118,n
国际金融,word,流动借贷,118,n
国际金融,word,离岸金融法,118,n
国际金融,word,离岸经济,118,n
国际金融,word,贸易资本流动,118,n
国际金融,word,适度国际储备规模,118,n
国际金融,word,斯蒂格利茨怪圈,118,n
国际金融,word,调节性交易,118,n
国际金融,word,投资自由化,118,n
国际金融,word,物价指数保值,118,n
国际金融,word,自主性交易,118,n
国际金融,word,资本账户自由化,118,n
国际金融,word,最适度国际储备量,118,n
国际金融,word,资本项目差额,118,n
国际金融,word,资本流动全球化,118,n
权证,categories,权证术语,118,n
权证,word,权证,118,n
权证,word,餐饮服务许可证,118,n
权证,word,港股窝轮,118,n
权证,word,权证要素,118,n
权证,word,认股数量,118,n
权证,word,认股价格,118,n
权证,word,认股期限,118,n
权证术语,word,备兑权证,117,n
权证术语,word,百慕大式权证,117,n
权证术语,word,备兑凭证,117,n
权证术语,word,创设制度,117,n
权证术语,word,蝶式权证,117,n
权证术语,word,负溢价,117,n
权证术语,word,股本权证,117,n
权证术语,word,杠杆比率,117,n
权证术语,word,购股权证,117,n
权证术语,word,公司权证,117,n
权证术语,word,换股比率,117,n
权证术语,word,价外风险,117,n
权证术语,word,价内权证,117,n
权证术语,word,价外权证,117,n
权证术语,word,美式权证,117,n
权证术语,word,欧式权证,117,n
权证术语,word,配股权证,117,n
权证术语,word,平价权证,117,n
权证术语,word,权证投资,117,n
权证术语,word,权证行权,117,n
权证术语,word,权证定价,117,n
权证术语,word,权证创设,117,n
权证术语,word,权证定价机制,117,n
权证术语,word,权证佣金,117,n
权证术语,word,认购权证,117,n
权证术语,word,认沽权证,117,n
权证术语,word,认股权证溢价,117,n
权证术语,word,认沽行使价,117,n
权证术语,word,T+0风险,117,n
权证术语,word,行权风险,117,n
权证术语,word,行权比例,117,n
权证术语,word,行权期,117,n
权证术语,word,新股认沽权证,117,n
权证术语,word,现金结算权证,117,n
权证术语,word,溢价率,117,n
权证术语,word,有效杠杆比率,117,n
权证术语,word,指数备兑权证,117,n
权证术语,word,证券给付结算,117,n
