parent,cat,word,word_level,pos
,,管理百科,120,n
管理百科,categories,财政税收法规,119,n
,,经济百科,120,n
经济百科,categories,贸易法规,119,n
经济百科,categories,财政税收法规,119,n
经济百科,categories,经济犯罪,119,n
,,金融百科,120,n
,,法律百科,120,n
法律百科,categories,经济犯罪,119,n
法律百科,categories,贸易法规,119,n
法律百科,categories,财政税收法规,119,n
,,行业百科,120,n
,,综合条目,120,n
财政税收法规,word,财政法,118,n
财政税收法规,word,财政管理体制法,118,n
财政税收法规,word,财政监督法,118,n
财政税收法规,word,德国税收通则,118,n
财政税收法规,word,分税制财政管理体制法,118,n
财政税收法规,word,税收法律,118,n
财政税收法规,word,国际税法,118,n
财政税收法规,word,汇总征税,118,n
财政税收法规,word,流转税法,118,n
财政税收法规,word,两税法,118,n
财政税收法规,word,税法,118,n
财政税收法规,word,税收争讼法,118,n
财政税收法规,word,税收程序法,118,n
财政税收法规,word,税收实体法,118,n
财政税收法规,word,税收救济法,118,n
财政税收法规,word,涉外税法,118,n
财政税收法规,word,行为目的税法,118,n
财政税收法规,word,税收责任法,118,n
财政税收法规,word,税收法规,118,n
财政税收法规,word,税务行政规范,118,n
财政税收法规,word,税务规章,118,n
财政税收法规,word,税收基本法,118,n
财政税收法规,word,税收单行法,118,n
财政税收法规,word,税收通则法,118,n
财政税收法规,word,税收处罚法,118,n
财政税收法规,word,新企业所得税法,118,n
财政税收法规,word,预算法,118,n
财政税收法规,word,《中华人民共和国企业所得税法》,118,n
财政税收法规,word,《中华人民共和国预算法》,118,n
财政税收法规,word,《中华人民共和国外商投资企业和外国企业所得税法》,118,n
财政税收法规,word,《中华人民共和国营业税暂行条例实施细则》,118,n
财政税收法规,word,《中华人民共和国营业税暂行条例》,118,n
财政税收法规,word,《中华人民共和国增值税暂行条例》,118,n
财政税收法规,word,《中华人民共和国增值税暂行条例实施细则》,118,n
财政税收法规,word,《中华人民共和国消费税暂行条例》,118,n
财政税收法规,word,《中华人民共和国消费税暂行条例实施细则》,118,n
财政税收法规,word,《政府采购信息公告管理办法》,118,n
财政税收法规,word,《中华人民共和国企业所得税法实施条例》,118,n
经济犯罪,word,经济犯罪,118,n
经济犯罪,word,保险诈骗罪,118,n
经济犯罪,word,变造货币罪,118,n
经济犯罪,word,编造并传播证券、期货交易虚假信息罪,118,n
经济犯罪,word,背信罪,118,n
经济犯罪,word,本票诈骗,118,n
经济犯罪,word,比特币勒索病毒,118,n
经济犯罪,word,白领犯罪,118,n
经济犯罪,word,编造、故意传播虚假信息罪,118,n
经济犯罪,word,非法出具金融票证罪,118,n
经济犯罪,word,操纵证券、期货交易价格罪,118,n
经济犯罪,word,出售、购买、运输假币罪,118,n
经济犯罪,word,持有、使用假币罪,118,n
经济犯罪,word,出具证明文件重大失实罪,118,n
经济犯罪,word,串通投标罪,118,n
经济犯罪,word,贷款诈骗罪,118,n
经济犯罪,word,对违法票据承兑、付款、保证罪,118,n
经济犯罪,word,单位受贿罪,118,n
经济犯罪,word,对单位行贿罪,118,n
经济犯罪,word,单位行贿罪,118,n
经济犯罪,word,对公司、企业人员行贿罪,118,n
经济犯罪,word,倒卖车票、船票罪,118,n
经济犯罪,word,渎职罪,118,n
经济犯罪,word,单证诈骗,118,n
经济犯罪,word,代开发票,118,n
经济犯罪,word,电子商务犯罪,118,n
经济犯罪,word,电信诈骗,118,n
经济犯罪,word,盗窃罪,118,n
经济犯罪,word,非法吸收公众存款罪,118,n
经济犯罪,word,非法制造、销售非法制造的注册商标标识罪,118,n
经济犯罪,word,非法出售发票罪,118,n
经济犯罪,word,妨害清算罪,118,n
经济犯罪,word,非法出售用于骗取出口退税、抵扣税款发票罪,118,n
经济犯罪,word,非法制造、出售非法制造的发票罪,118,n
经济犯罪,word,非法经营罪,118,n
经济犯罪,word,非法出售增值税专用发票罪,118,n
经济犯罪,word,非法购买增值税专用发票、购买伪造的增值税专用发票罪,118,n
经济犯罪,word,非法制造、出售非法制造的用于骗取出口退税、抵扣税款发票罪,118,n
经济犯罪,word,非法经营同类营业罪,118,n
经济犯罪,word,非法转让、倒卖土地使用权罪,118,n
经济犯罪,word,非法买卖外汇罪,118,n
经济犯罪,word,放纵走私罪,118,n
经济犯罪,word,非国家工作人员受贿罪,118,n
经济犯罪,word,服务欺诈,118,n
经济犯罪,word,非法获取公民个人信息罪,118,n
经济犯罪,word,反向假冒商标行为,118,n
经济犯罪,word,非法买卖、运输核材料罪,118,n
经济犯罪,word,非法买卖制毒物品罪,118,n
经济犯罪,word,非法出售、私赠文物藏品罪,118,n
经济犯罪,word,高利转贷罪,118,n
经济犯罪,word,国有公司、企业、事业单位人员失职罪,118,n
经济犯罪,word,国有公司、企业、事业单位人员滥用职权罪,118,n
经济犯罪,word,公司、企业人员受贿罪,118,n
经济犯罪,word,官倒,118,n
经济犯罪,word,广告诈骗,118,n
经济犯罪,word,挂靠走票,118,n
经济犯罪,word,介绍贿赂罪,118,n
经济犯罪,word,妨害对公司、企业的管理秩序罪,118,n
经济犯罪,word,货币犯罪,118,n
经济犯罪,word,斡旋受贿罪,118,n
经济犯罪,word,环境犯罪客体,118,n
经济犯罪,word,巨额财产来源不明罪,118,n
经济犯罪,word,假冒注册商标罪,118,n
经济犯罪,word,假冒专利罪,118,n
经济犯罪,word,集资诈骗罪,118,n
经济犯罪,word,金融机构工作人员购买假币、以假币换取货币罪,118,n
经济犯罪,word,金融诈骗罪,118,n
经济犯罪,word,金融凭证诈骗罪,118,n
经济犯罪,word,金融犯罪,118,n
经济犯罪,word,假按揭,118,n
经济犯罪,word,金融舞弊罪,118,n
经济犯罪,word,计算机舞弊,118,n
经济犯罪,word,金融计算机犯罪,118,n
经济犯罪,word,经济逃犯,118,n
经济犯罪,word,经济犯罪侦查能力,118,n
经济犯罪,word,精准诈骗,118,n
经济犯罪,word,抗税罪,118,n
经济犯罪,word,恐怖融资,118,n
经济犯罪,word,开设赌场罪,118,n
经济犯罪,word,利用影响力受贿罪,118,n
经济犯罪,word,利用职权贿赂,118,n
经济犯罪,word,勒索病毒,118,n
经济犯罪,word,冒名贷款,118,n
经济犯罪,word,民事、行政枉法裁判罪,118,n
经济犯罪,word,民族资产解冻,118,n
经济犯罪,word,挪用公款罪,118,n
经济犯罪,word,内幕交易、泄露内幕信息罪,118,n
经济犯罪,word,挪用特定款物罪,118,n
经济犯罪,word,挪用资金罪,118,n
经济犯罪,word,破坏金融管理秩序罪,118,n
经济犯罪,word,骗购外汇罪,118,n
经济犯罪,word,破坏生产经营罪,118,n
